month,MarketR,rfmonth,ret,cpi,RV,RV1,RV2,RV3,var,pd,pe,pb,marketret3,marketret6,marketret12
1993-09-30,-0.025978,0.008719,-0.034697,15.7,0.004985684372,0.006177194092,0.0036767902099999997,0.0049176294999999995,0.00022454201026086954,14.1642037374766,4.52705625986017,2.10334614989519,0.0039672004230857,-0.240662474402813,-0.366348663775977
1993-10-31,-0.065529,0.008719,-0.074248,15.9,0.005998432736,0.004059001916,0.004720780274000001,0.004205229492000002,0.0002867549594285714,14.194007837768,4.53192428687499,2.07340053668937,-0.0882441300920361,-0.298881877290932,-0.302584009880923
1993-11-30,0.132013,0.008719,0.123294,16.7,0.005355575054000001,0.0057421213280000015,0.006613775734000002,0.009866075896000002,0.000224102230060606,14.4531804532533,4.6521885749599,2.17156685311158,-0.1562943851747,-0.378906789817868,-0.412983026186635
1993-12-31,-0.113148,0.008719,-0.121867,18.8,0.014043200745000001,0.005446212511000002,0.009461867667000001,0.009008874889000002,0.0006053465803280634,14.4195155425757,4.64315165338888,2.12720986752505,-0.237524780180558,-0.495040763180778,-0.477161544311084
1994-01-31,-0.133313,0.008719,-0.142032,21.1,0.008914710056,0.012096254824000001,0.009956675664,0.014347164744000001,0.0003951345706,13.9786017717083,4.46027739612785,1.92304618078714,-0.222044692144398,-0.530095297261078,-0.435815994778071
1994-02-28,0.02633,0.008719,0.017611,23.2,0.011125066082999999,0.011720147975,0.0070467094609999986,0.0070467094609999986,0.0007888598213142857,14.0642319005198,4.24031322130559,1.86718019519799,-0.251109801565907,-0.6021686231786,-0.422584300327816
1994-03-31,-0.095745,0.008719,-0.104464,22.4,0.013341218608000003,0.010431522258000002,0.011003671926000002,0.014541036962,0.0005824572637154149,14.3468180740353,3.59049655466256,1.39049135849631,-0.318495573554547,-0.138801440735835,-0.449627957684132
1994-04-30,-0.164631,0.008719,-0.17335,21.7,0.027196274671000005,0.028549114093000004,0.03031223199100001,0.04113245650500001,0.0012875995334904764,13.4081012646648,2.92708279119472,0.946438391932938,-0.375701079721049,0.0162716840212862,-0.284175210650912
1994-05-31,-0.062877,0.008719,-0.071596,21.3,0.013639128335999999,0.013498268002,0.0016908481599999976,0.006222604659999998,0.0006715352716476192,12.1788040859396,2.89633411496695,0.876506187801772,-0.444271641281658,-0.02048292213838,-0.224552324094837
1994-06-30,-0.168819,0.008719,-0.177538,22.6,0.013194931087000001,0.015260242123000001,0.015229659253000002,0.014239851897000003,0.0005552277776818182,11.652570312933,2.74516939551469,0.69424283604524,0.265716183633322,0.0794157471252035,0.0005850852345623
1994-07-31,-0.252664,0.008719,-0.261383,24.0,0.022587696743,0.033446837673,0.020118670509,0.021792320087,0.0009208894691476191,11.3728354329933,2.52323612418951,0.406611648847335,0.617635458064409,0.234292572029826,0.111194045164754
1994-08-31,1.080105,0.008719,1.071386,25.8,0.252110270007,0.20859369395299998,0.335966756089,0.354652699685,0.010087606655494073,12.0432279224901,3.12663520808767,1.11779302933252,0.748154288757036,0.469269492076722,0.635728029863853
1994-09-30,0.057563,0.008719,0.048844,27.3,0.075109706556,0.09191791842,0.08800977942799999,0.11488218412,0.0035606418012900437,12.0890736271349,3.17039668489872,1.17900302120207,-0.149610142550128,-0.331711309859582,-0.228887819305237
1994-10-31,-0.193333,0.008719,-0.202052,27.7,0.075786981304,0.05849831870199999,0.082950256192,0.09520465492199999,0.004113836082222222,11.85513735414,2.93823240054753,0.960613246581202,-0.243086676597586,-0.281673199898319,-0.281451677195991
1994-11-30,0.027751,0.008719,0.019032,27.5,0.010967428833999999,0.0015537507699999974,0.0015537507699999974,0.0015537507699999974,0.0005207062033506493,11.8519453373924,2.96293325820417,0.986692670679737,-0.168283266704339,-0.196492959718592,-0.073187992897749
1994-12-31,-0.055188,0.008719,-0.063907,25.5,0.012503312753999997,0.008538363355999997,0.008913441829999997,0.009965508373999999,0.0005883895094199133,11.7409380945831,2.90009071818,0.931139028477733,-0.203191784245082,-0.0733322030506784,-0.184697553172967
1995-01-31,-0.116298,0.008719,-0.125017,24.1,0.005917491078999999,0.005399555660999999,0.009038665248999999,0.010699389972999998,0.0002820398994736842,11.6635506091671,2.7633148366043,0.804480393281921,-0.0410730805364796,-0.105318986258428,-0.244506909799334
1995-02-28,-0.014059,0.008719,-0.022778,22.4,0.018659342531000003,0.014780504655000002,0.005393771419000003,0.0008402319230000031,0.0011635206152426471,11.6601386522831,2.74189568075101,0.783695579546876,-0.0276999752745153,0.0928379511205348,-0.16699646569358
1995-03-31,0.130882,0.008719,0.122163,21.3,0.010823935429,0.016589538333,0.016311647069,0.015276981148999998,0.00046298906216996045,11.7981940565723,2.84448288439357,0.866199517232451,0.164263774390003,0.167036033317211,-0.121024202271022
1995-04-30,-0.104304,0.008719,-0.113023,20.7,0.007636703718,0.009506828592,0.0072432999699999995,0.008946205904,0.0003685013954210526,11.5870577019623,2.60379430609933,0.614428997402689,-0.0641036761217559,0.0198005166353854,-0.228281520399951
1995-05-31,0.175455,0.008719,0.166736,20.3,0.14931497620700002,0.21815699721300003,0.22872025597500004,0.09673119240900005,0.006987837905093075,11.5897522404418,2.74688315808818,0.760117410043209,0.121428397563457,0.156143449108172,0.208097206980909
1995-06-30,-0.086022,0.008719,-0.094741,18.2,0.008528916501999996,0.006159056341999997,0.004760902711999997,0.008577352665999998,0.00038705238490909096,11.4321515751015,2.65514331626675,0.667671740375694,-0.0013118553930151,-0.109622040951048,0.0064406976404152
1995-07-31,0.06839,0.008719,0.059671,16.7,0.008048045786000001,0.007790237042000001,0.002932325280000002,0.004159417920000002,0.00039258458026190484,11.3214676386751,2.71390216756441,0.73173524948415,0.0889506510164295,-0.140860571762445,0.371767862596827
1995-08-31,0.049759,0.008719,0.04104,14.5,0.007474095016000001,0.005935124806,0.01063032113,0.010759447294,0.00033503405701976294,11.3608939061666,2.76006780769116,0.741033395986314,0.0274531167671734,-0.231001438477992,0.503119951239534
1995-09-30,-0.005542,0.008719,-0.014261,13.2,0.00314305402,0.00248212307,0.0019752359039999995,0.003347727352,0.00015702379584761907,11.3171228814636,2.77762890717315,0.732792031648475,-0.105627091311971,-0.243334996205797,0.442032804138797
1995-10-31,0.009481,0.008719,0.000762,12.1,0.007123042903000001,0.0029178111870000007,0.003125895579000001,0.007958326105000002,0.00037489687994473686,11.3487626018754,2.78735598137632,0.748087871630567,-0.20815088174542,-0.232132779288122,0.549260052603273
1995-11-30,-0.082806,0.008719,-0.091525,11.2,0.0028158875810000007,0.0027034357050000008,0.002719375413000001,0.004477764159000001,0.00011551496323160173,11.2969538835362,2.68760036601942,0.671712684117046,-0.245937913091997,0.036048886366888,0.902131278612026
1995-12-31,-0.116272,0.008719,-0.124991,10.1,0.003852028525,0.003215099047,0.0055559605250000005,0.007085751543,0.00015256427,11.2070579522013,2.57288566058694,0.55655590075367,-0.146532275011673,0.129011336360537,1.29777058267434
1996-01-31,-0.037138,0.008719,-0.045857,9.0,0.007082319956999999,0.004475220390999998,0.0021107268869999976,0.007996798592999997,0.0003335515217077922,11.1799171618601,2.53768813936948,0.519954172064625,-0.0225970399661062,0.569529033451107,1.13488264785159
1996-02-29,0.034017,0.008719,0.025298,9.3,0.001900338985,0.002830368279,0.003077645397,0.003585924333,0.00016558494984090908,11.2182148937625,2.57060197776538,0.553395496266544,0.369628878589281,0.906396062120232,1.42753853263726
1996-03-31,0.008209,0.008719,-0.00051,9.8,0.010183433713,0.011545521614999998,0.004153895736999999,0.003133198684999999,0.000535838544555263,11.2532529886501,2.5654805228892,0.560127625093747,0.317331550075846,0.860214957245797,1.48882003701511
1996-04-30,0.339096,0.008719,0.330377,9.7,0.029845870745,0.029339990080999998,0.027656880645,0.053457380141,0.0012262227959761907,11.6863592688476,3.01060210790715,0.843543523974343,0.590422292918921,0.963958664792518,1.99561574440882
1996-05-31,-0.005754,0.007346,-0.0131,8.9,0.015924025716,0.016464103356,0.013996434664000003,0.013996434664000003,0.0007582680255757575,11.9624878923194,3.02134366288908,0.841005515593258,0.378621623660714,0.793542167455578,1.50184324962863
1996-06-30,0.212278,0.007346,0.204932,8.6,0.007844060608,0.010877659151999999,0.013728630641999999,0.022110369531999997,0.0003163756549052631,11.9642970128975,3.21784885370319,1.03394003255672,0.399280529899128,0.985186400253169,1.29249507792063
1996-07-31,0.162216,0.007346,0.15487,8.3,0.015792244207,0.016830655305,0.018022389043,0.016095801033,0.00067277458229249,12.0462166537613,3.36840276857258,1.18124132740175,0.223945801617,0.335240754592623,0.905982784925701
1996-08-31,0.008632,0.0069616129032258,0.0016703870967741,8.1,0.009101370025000001,0.009542200831000002,0.012288081073000003,0.012050711895000003,0.000433235155474026,12.0148525951431,3.38243160028259,1.14367437499997,0.291028454527414,0.249041692278382,0.511048460942444
1996-09-30,0.061561,0.006022,0.055539,7.4,0.009923456983000001,0.011007581287,0.012330318887000001,0.011101278399000002,0.0005133049808710527,12.1195766759282,3.44007527968975,1.20413622945999,0.407186477728713,0.312992745369788,0.482138231009581
1996-10-31,0.223615,0.006022,0.217593,7.0,0.011443316811,0.004885517599,0.012654388101000003,0.016281040839000005,0.00047497786586190476,12.3781089673332,3.65054449915181,1.41067392246853,0.0861649094022183,0.496040620376953,0.227525572816623
1996-11-30,0.097325,0.006022,0.091303,6.9,0.014204174574,0.009869745325999999,0.013819060207999998,0.011984438469999999,0.0006879189107571429,12.5271503335108,3.73588400974512,1.50236383985511,-0.0360844544512636,0.370073694980034,0.140908057793791
1996-12-31,-0.177525,0.006022,-0.183547,7.0,0.048993255895000004,0.07250153907700001,0.09688810059300001,0.125290561259,0.002267987173300866,12.378059165664,3.52233295335707,1.29670280173512,-0.0712762005674586,0.133874392231452,-0.0186342531394066
1997-01-31,0.088162,0.006022,0.08214,5.9,0.006021824175,0.003030019613,0.004940677738999999,0.008751878864999998,0.00027229050606277053,12.4920276008295,3.58786262188277,1.38601204551631,0.369731868669896,0.406362202624464,0.275819911398915
1997-02-28,0.058004,0.006022,0.051982,5.6,0.015903543647,0.015903543647,0.009216452467,0.0037339050949999984,0.0017265454249444446,12.570610304347,3.61115612875825,1.43403120942728,0.4142326608873,0.196528902205966,0.198534910368962
1997-03-31,0.205534,0.006022,0.199512,4.0,0.00711651149,0.008357162477999999,0.007867422941999998,0.010348484859999998,0.00027309237815714287,12.7435168393519,3.75650028932097,1.61783278060606,0.218023336951043,0.116817028286783,0.103039718231717
1997-04-30,0.123052,0.006022,0.11703,3.2,0.0032519174730000003,0.002196261971,0.0026415246130000003,0.005161019199,0.00012609858728354978,12.9072136844456,3.86050600987117,1.71831598740091,0.021550763444707,-0.187059483188609,-0.0739502157683415
1997-05-31,-0.08692,0.006022,-0.092942,2.8,0.034961143887,0.026987316567,0.013530290369000003,0.017246796301000004,0.0018242677411868422,12.8829080309647,3.77907151856304,1.63644757600279,-0.157240460579069,-0.172441870147255,-0.101674747968798
1997-06-30,0.013935,0.006022,0.007913,2.8,0.016006068224999996,0.020018283238999995,0.022386567174999993,0.014958906720999993,0.0008421467046605265,13.0235832971652,3.79944037987474,1.65524642308553,-0.0850744425416494,-0.13426730372046,0.0493333471409034
1997-07-31,-0.070068,0.006022,-0.07609,2.7,0.014776366626999998,0.019325449801,0.026877718857,0.035438100139000006,0.000692859153300866,12.9843234684592,3.73510017907169,1.58441982537505,-0.201016399691969,-0.0998522775312608,-0.0318280180161874
1997-08-31,-0.010383,0.006022,-0.016405,1.9,0.005979874154999999,0.007233079053,0.005169571821000001,0.006184518887000001,0.0002986591991571429,13.0589799131451,3.72787451831399,1.47896084924359,-0.0144133886192315,-0.0034550111128213,0.033596110576986
1997-09-30,-0.112051,0.006022,-0.118073,1.8,0.017627039637000005,0.018261027575000005,0.004660722943000005,0.003929891343000006,0.0008105343337770562,12.9802203601572,3.60333926384578,1.36111183111521,-0.0512312401440475,-0.0150261409837409,-0.0867185678692751
1997-10-31,0.141814,0.0056109032258064,0.136203096774194,1.5,0.007029845889,0.006063080157,0.009429548061,0.008314948789,0.00032358947173421055,13.1213679873096,3.72892785334309,1.49350722375836,0.127464173850953,0.139492380999483,0.118592520366736
1997-11-30,-0.04811,0.004606,-0.052716,1.1,0.0035790080070000002,0.001999912217,0.003062369001,0.003795926701,0.0001817833145131579,13.1090877552134,3.6801015396301,1.4451446594923,0.0111212536445939,0.0874154076326759,-0.0356028819690428
1997-12-31,0.051044,0.004606,0.046438,0.4,0.002154047556,0.001271248308,0.0007868161340000002,0.0007575142940000001,9.345150943083004e-05,13.1804673999064,3.72101197955044,1.49634432852012,0.0382514372910006,0.207927472835015,0.0414593565208345
1998-01-31,0.024513,0.004606,0.019907,0.3,0.005280840330000001,0.00491062002,0.00254571353,0.0023390850339999997,0.0003743380103142857,13.2227471318761,3.74157135097559,1.5209727020004,0.0089894178998859,0.0757353355933734,-0.0966855927574871
1998-02-28,-0.022915,0.004606,-0.027521,-0.1,0.001226933366,0.001209871346,0.002123440832,0.00167377503,8.461409757142858e-05,13.2129151364819,3.67470898611387,1.48798625850913,0.0742872784127433,0.0361143066925842,-0.123445544174886
1998-03-31,0.021731,0.0045253870967741,0.0172056129032258,0.7,0.0029860567880000003,0.003332586294,0.0012087383899999997,0.0023085938219999996,0.0001412957538787879,13.2684235622599,3.55942647068652,1.44631081590489,0.160793054175647,-0.0702298576337027,-0.141105530113594
1998-04-30,0.08956,0.004249,0.085311,-0.3,0.0028482686529999997,0.0028072708089999995,0.003538993009,0.0037678889630000005,0.00011988235879870131,13.322351639567,3.63472734765526,1.50592152254887,0.0651461734772611,-0.0208329504581883,-0.101498094617737
1998-05-31,0.054468,0.004249,0.050219,-1.0,0.0015695167839999999,0.0009166990039999998,0.0008420544339999997,0.0017394434879999996,7.573776825263158e-05,13.370587006431,3.68066967498885,1.55845504245392,-0.0359438584279518,-0.112243426993347,-0.209025492092155
1998-06-30,-0.061762,0.004249,-0.066011,-1.3,0.003965653431,0.0034211843970000004,0.004903100387,0.003637077325,0.00018004700294588745,13.1074775814118,3.61579703096105,1.4929437725461,-0.198458579269177,-0.138814518673219,-0.15922340849922
1998-07-31,-0.012984,0.003891,-0.016875,-1.4,0.00330574121,0.0022545416339999997,0.002232906072,0.00230641575,0.00014983715631225299,13.1692033022287,3.60202468190273,1.46509133469253,-0.0804701017795836,-0.157963479903103,0.243881334988383
1998-08-31,-0.121413,0.003891,-0.125304,-1.4,0.015386570507000001,0.026883690761,0.019932331321,0.015087453938999998,0.0007323810633476192,12.6953012955007,3.47272462394721,1.28223117566697,-0.0777047069001482,-0.150973628597671,0.179244296985813
1998-09-30,0.073882,0.003891,0.069991,-1.5,0.003977455315,0.0029980507849999994,0.004152240872999999,0.005588111990999999,0.00017866739459956708,12.7594257277775,3.54495311815733,1.35818498039878,0.0761653359017116,-0.0726420437561599,0.359595658601989
1998-10-31,-0.010053,0.003891,-0.013944,-1.1,0.001835846877,0.001845708153,0.0006636430410000001,0.0007595379970000002,9.625852581842106e-05,12.7536742561962,3.53229145231,1.34784037978002,-0.082257667725845,-0.0799314692386479,0.233745553010756
1998-11-30,0.023326,0.003891,0.019435,-1.2,0.001264871066,0.002155490402,0.00293272275,0.0029631984320000002,6.220810254761905e-05,12.778250183047,3.55437165860674,1.3715730418191,-0.0775905301730498,-0.103690540719325,0.187213565192016
1998-12-31,-0.083139,0.0032506774193548,-0.0863896774193548,-1.0,0.0030788110160000002,0.002658034104,0.002862433932,0.0034109895100000003,0.0001248191763320158,12.6963419923376,3.46938721483751,1.28818536986381,-0.137449423525566,-0.0200962844155633,0.109324856776046
1999-01-31,-0.005931,0.003097,-0.009028,-1.2,0.002517879712,0.002924987014,0.0016338364259999999,0.002010012088,0.0001323835637894737,12.6761999981068,3.45200855542171,1.2791045079822,0.0033298581225798,0.46784189287583,0.153625004716638
1999-02-28,-0.043227,0.003097,-0.046324,-1.3,0.0017211401859999998,0.002438762768,0.002452118824,0.002016118568,0.00023987725957142858,12.6361744612737,3.40065028852736,1.23257327974458,-0.0272084763079878,0.381938964077229,0.353339114398235
1999-03-31,0.064716,0.003097,0.061619,-1.8,0.001878832517,0.0022320012510000002,0.0021329390090000003,0.0035701374330000006,7.787188194861661e-05,12.7112619783567,3.3916990007151,1.25752416680303,0.136044424491456,0.456802482309731,0.593184478136033
1999-04-30,-0.035909,0.003097,-0.039006,-2.2,0.0024587581600000004,0.0034802231760000003,0.002782963462,0.003004619864,0.00011391493263203461,12.7057044691203,3.36638465782609,1.17845353356883,0.458681742685592,0.33469441517234,0.581081456250603
1999-05-31,0.115814,0.003097,0.112717,-2.2,0.0110766001,0.015482842620000001,0.017911160126,0.023007727464,0.0005488760835684212,12.8492094633156,3.47939761910179,1.29066187381584,0.416799275336725,0.319032255537452,0.663872139403774
1999-06-30,0.363823,0.0022283,0.3615947,-2.1,0.020389534896,0.0190906209,0.022875666704000003,0.043166426906000005,0.0007470325905367966,13.1164614960724,3.79460791694833,1.60480457964774,0.27934198590957,0.129811083591907,0.531825405223524
1999-07-31,-0.064251,0.001856,-0.066107,-1.4,0.021662875549000003,0.014331245229000002,0.014331245229000002,0.014331245229000002,0.0010245031459675325,13.0001931656641,3.72060766286206,1.5132499685024,-0.0862542718083272,-0.215019178063338,0.144502083916864
1999-08-31,0.007129,0.001856,0.005273,-1.3,0.002949359314,0.003489426262,0.005466091716000001,0.005684792798,0.00014034046780086578,13.1195439241621,3.72994219302489,1.47190005219276,-0.0702895033523759,-0.0235054294645863,0.278563822961754
1999-09-30,-0.024507,0.001856,-0.026363,-0.8,0.0055606073130000004,0.005031971679,0.006800330137,0.0057263684010000005,0.0002636202724264069,13.1150778655313,3.70320951176697,1.45502909072515,-0.117552222223659,0.0891710656594105,0.26329409740528
1999-10-31,-0.048001,0.001856,-0.049857,-0.6,0.006059189344,0.0025450838120000003,0.0011195759800000007,0.005729157868000001,0.0003945227348666666,13.0828844168245,3.6516678335109,1.40638411351295,-0.139541381437938,0.179899717293124,0.23598970816294
1999-11-30,-0.043764,0.001856,-0.04562,-0.9,0.001492562949,0.0017418298629999999,0.0009555863789999997,0.0012479904229999996,6.644141699783551e-05,13.0716798726924,3.60621552947056,1.36254134429134,0.0504402178229273,0.256238247913342,0.331464553666796
1999-12-31,-0.048662,0.001856,-0.050518,-1.0,0.001971396137,0.002718592961,0.003117862461,0.0036871619650000005,9.240630056190477e-05,13.0493274719984,3.5599130626549,1.31719623540384,0.233528079777567,0.350947010382428,0.470138118960017
2000-01-31,0.160838,0.001856,0.158982,-0.2,0.009094355997999999,0.016943844614,0.01981061319,0.018470003472,0.0004368143142631579,13.2428753392044,3.69792600811935,1.46780477683276,0.369752704773729,0.454585679198145,0.543185541139668
2000-02-29,0.122024,0.001856,0.120168,0.7,0.015168646260999999,0.017346310834999996,0.024438473780999996,0.018940669708999994,0.0012639345038409093,13.3590374640225,3.79086142484621,1.58083195133321,0.194614626547881,0.306102686194855,0.312228744404739
2000-03-31,0.055926,0.001856,0.05407,-0.2,0.008854382669,0.0047556057729999995,0.0037773905009999987,0.004988709784999999,0.0003959317107865613,13.4245197986023,3.82255457988621,1.61064990803769,0.0937096519928837,0.157335401500004,0.096404506335618
2000-04-30,0.013014,0.001856,0.011158,-0.3,0.0025378319219999997,0.0022336752499999995,0.0009378289039999996,6.665726399999951e-05,0.00013308178830526314,13.4070942986019,3.89132787779157,1.61098331985667,0.0601821417303279,0.0454016251814491,0.117583603790006
2000-05-31,0.027691,0.001856,0.025835,0.1,0.0038627581280000003,0.007276067458000001,0.010524699224000001,0.010914521114,0.0002244976630065359,13.3061679187778,3.9185490138432,1.63801515678923,0.0919872353829045,0.0570917442392289,0.0967990162885328
2000-06-30,0.023721,0.001856,0.021865,0.5,0.001301441757,0.001239230603,0.000963316477,0.00034592744700000005,6.086072234848485e-05,13.3366019600592,3.94162987692013,1.66079919312662,0.05740352444107,0.0846206874195243,0.104917468790197
2000-07-31,0.043245,0.001856,0.041389,0.5,0.0008820642649999999,0.001044718679,0.001305199795,0.001772858767,4.0053641628571425e-05,13.1886789818306,3.98071817546258,1.67265723065463,-0.0141835180457258,0.0569760948278804,0.0818883009922868
2000-08-31,-0.004691,0.001856,-0.006547,0.3,0.001555879347,0.002414795119,0.001904597941,0.001132865339,7.067136833992094e-05,13.1765900123424,3.97018788405213,1.61997538431866,-0.032261058517501,0.0020507571314087,-0.104159142498732
2000-09-30,-0.045222,0.001856,-0.047078,0.0,0.002797148675,0.003255441547,0.002776669585,0.004448301703,0.00013455687306190476,13.1349200850029,3.92008499380224,1.57327204800841,0.0253032976873264,-0.0536498821710337,-0.132329176204097
2000-10-31,0.024222,0.001856,0.022366,0.0,0.000898718425,0.0008810590890000001,0.001135825151,0.0012074231130000002,5.4053136764705876e-05,13.1504170840986,3.94264272990759,1.60047194650962,0.0718570762600377,0.06783527518029,-0.138649465528522
2000-11-30,0.054174,0.001856,0.052318,1.3,0.001868842114,0.0020243935120000003,0.0012495752660000004,0.0023941827840000002,8.303793075324676e-05,13.2266975369472,3.99791126524673,1.65762559496699,0.0354373434607413,0.0365714585937025,-0.201425549847099
2000-12-31,-0.002105,0.001856,-0.003961,1.5,0.0007974997710000001,0.0006438182230000001,0.00032866073100000016,0.0004742748110000002,3.985291230000001e-05,13.2435086560692,3.99601511233686,1.66338522464191,-0.0767249384735327,0.0176582517470139,-0.213497413467331
2001-01-31,-0.010399,0.001856,-0.012255,1.2,0.0019971397420000003,0.002492099664,0.002675364658,0.0016531669639999998,0.00015305493391208792,13.2521464549403,3.9818321443586,1.65261570245272,-0.0041047883302669,0.022725697059244,-0.262657240134027
2001-02-28,-0.059406,0.001856,-0.061262,0.0,0.00293669133,0.003205365988,0.002187184162,0.002686486494,0.0001605345328104575,13.213049383933,3.88505623650036,1.58259860172466,0.0008995383791654,-0.104844848665661,-0.337386884610168
2001-03-31,0.075913,0.001856,0.074057,0.8,0.001156633146,0.0010557690320000001,0.00084375452,0.001576660728,4.346399721212121e-05,13.2628186343127,3.92628017302782,1.60013820063946,0.102073360384722,-0.0815414915179613,-0.273389967474753
2001-04-30,-0.005454,0.001856,-0.00731,1.6,0.0011654366990000002,0.0011415744970000002,0.0008191492730000001,0.001132056081,5.818373283333334e-05,13.1542407660144,3.93233668283778,1.57788213405065,0.0268138716554374,-0.192066020719069,-0.280001768808417
2001-05-31,0.035145,0.001856,0.033289,1.7,0.0005271609359999999,0.0007849936459999999,0.0009193620659999999,0.0009048338299999999,2.7089939294117645e-05,12.9099922309851,3.95498297057457,1.60086548934764,-0.10506878212107,-0.227539065700693,-0.24635938785629
2001-06-30,0.00281,0.001856,0.000954,1.4,0.00106448915,0.0007020107819999999,0.001593700564,0.0007952007139999998,5.3217199128571436e-05,12.5866299020985,3.95458307630868,1.60013344342476,-0.166283545368333,-0.22486670576189,-0.336256545581392
2001-07-31,-0.132502,0.001856,-0.134358,1.5,0.004514204237,0.008986954277000001,0.011092431857000002,0.012788702327000002,0.00017118358901515156,12.4288024542109,3.80923744844958,1.43443267903593,-0.212157227343504,-0.276267974826541,-0.247046494623997
2001-08-31,-0.035222,0.001856,-0.037078,1.0,0.005468479505,0.0020781767230000007,8.724776900000076e-05,8.724776900000076e-05,0.00024610085313438737,12.4106017661036,3.77234456679769,1.35382140906087,-0.135350228077599,-0.255277599649083,-0.164390446281595
2001-09-30,-0.052001,0.001856,-0.053857,-0.1,0.0036578576030000002,0.0029678421490000003,0.001507924763,0.000307911839,0.00018499812468157894,12.3647370585796,3.7228029650391,1.30492967656464,-0.0686952599593645,-0.20539144973616,-0.127355359935439
2001-10-31,-0.048524,0.001856,-0.05038,0.2,0.018078560299000006,0.018908703177000004,0.005312663007000002,0.007949035497000002,0.00105753221946732,12.3119891418412,3.67422348408436,1.2558811038046,-0.0793113028584151,-0.104797643189087,-0.130553252941903
2001-11-30,0.038675,0.001856,0.036819,-0.3,0.004520101487,0.005731702776999999,0.005191456740999999,0.007146210834999999,0.00021185395444372291,12.3443018415838,3.71181994347953,1.29334712250002,-0.13694379690075,-0.0209158170671531,-0.132816113273772
2001-12-31,-0.062743,0.001856,-0.064599,-0.3,0.0026224078779999997,0.0026957000079999996,0.0029963198839999994,0.00399020554,0.00012082989255714285,12.290311137172,3.65123084319862,1.23269687397747,-0.14550090696138,-0.138669610700403,-0.219236228045977
2002-01-31,-0.107725,0.001856,-0.109581,-1.0,0.022522170859,0.024090585129,0.026579142069,0.011623819335,0.0011557983916289476,12.1787742200696,3.53661670017173,1.12042904909045,-0.0270618862704521,0.0436078934036437,-0.209393723880849
2002-02-28,0.028367,0.0017928571428571,0.0265741428571429,0.0,0.0020476498149999997,0.0020476498149999997,0.002985074777,0.003610693807,0.00021823717721111108,12.2111267082383,3.56066519229246,1.14532046815395,0.134374665560863,0.123615626765612,-0.0245101431904282
2002-03-31,0.066092,0.001635,0.064457,-0.8,0.007131669764999999,0.008180388955,0.008257009378999999,0.011643601416999999,0.00034581772384761905,12.2963388004037,3.6582751909798,1.19660438571131,0.0087744446283581,0.0993620364114203,-0.042409194986566
2002-04-30,0.039324,0.001635,0.037689,-1.3,0.0027475223199999997,0.0027853144379999997,0.0024555500819999996,0.003462435391999999,0.00012741434748917753,12.3433972102936,3.77500111073931,1.22584813862642,0.0723783194858252,-0.0272853341234269,-0.115041390887128
2002-05-31,-0.085132,0.001635,-0.086767,-1.1,0.004069937448000001,0.0013972495580000005,0.004656020342000001,0.0022784532980000007,0.0002123685902614379,12.3082196302042,3.68120013703196,1.12498036497157,-0.0100217334768544,-0.112849601896946,-0.159767149294676
2002-06-30,0.132984,0.001635,0.131349,-0.8,0.014462474185,0.018066021355,0.019358188839,0.019617174773,0.000713926693881579,12.4796292227326,3.8024095346595,1.24869494028047,0.089321892125241,-0.0908488366451605,-0.0384647065417705
2002-07-31,-0.040172,0.001635,-0.041807,-0.9,0.001197378003,0.001094880365,0.000268583617,0.000561684263,5.081026372332014e-05,12.2835178246036,3.75892488226363,1.19992505711747,-0.0928432690319355,-0.240483511896118,-0.211598316861092
2002-08-31,0.006221,0.001635,0.004586,-0.7,0.00085849287,0.000564818256,0.0008169554799999999,0.0006791677979999999,4.082004121212121e-05,12.2773889121573,3.76541245717098,1.18748826894923,-0.10330639375059,-0.131739694814706,-0.188139502991009
2002-09-30,-0.055632,0.001635,-0.057267,-0.7,0.001077293362,0.0009321237640000001,0.0014707118900000001,0.000909260884,4.767524642105263e-05,12.2275223012204,3.7109241466191,1.13424922534559,-0.165055571436366,-0.128694908924344,-0.21897682010239
2002-10-31,-0.051183,0.001635,-0.052818,-0.8,0.001565290632,0.002170822394,0.002839796268,0.001967220322,8.293562869281044e-05,12.1953023480716,3.65664667609017,1.03963879474996,-0.161373733578875,-0.0890397117222728,-0.208594801297584
2002-11-30,-0.062693,0.001635,-0.064328,-0.7,0.005392962563,0.007935872841,0.008677521037,0.008721643285,0.00026027028986190477,12.1383444661445,3.59552232752599,0.978957517956808,-0.0309733239854288,-0.0510656945577702,-0.197221240175321
2002-12-31,-0.051492,0.001635,-0.053127,-0.4,0.0029451145109999997,0.0025953518769999996,0.0012818501930000003,0.002328980259,0.00013379247530952382,12.0993194290434,3.54754404291778,0.928169375049067,0.0442593971011154,0.0579748964201585,-0.12400434723901
2003-01-31,0.095492,0.001635,0.093857,0.4,0.005656205941,0.005599209355,0.007237952373,0.008127190467,0.0002744359859236843,12.1990844432589,3.62283446468094,1.01970125894311,0.0866905142611107,0.040623025910105,-0.0497443435512728
2003-02-28,0.00971,0.001635,0.008075,0.2,0.001429333644,0.001303654986,0.001303654986,0.001303654986,0.00010166314278095239,12.2111877667256,3.61357631385361,1.03056854501696,-0.0204737499514502,-0.0627508135388576,-0.0681307686658807
