month,to_v,to_m
2016.75,0.1500104274829,0.207970766243026
2016.83333333333,0.259960407467772,0.354689583278594
2016.91666666667,0.192757757030471,0.25836972539347
2017,0.134647435884186,0.177625260820125
2017.08333333333,0.16219036675033,0.207339820352937
2017.16666666667,0.202582432187693,0.291829984732184
2017.25,0.183905976764018,0.235108717303642
2017.33333333333,0.160578321537775,0.216189081788038
2017.41666666667,0.168425223691105,0.223536380544128
2017.5,0.203040641611852,0.249102695450069
2017.58333333333,0.238240871536132,0.290811583068996
2017.66666666667,0.209224871431301,0.269894221040821
2017.75,0.137974972406223,0.182387747016626
2017.83333333333,0.188526746846911,0.255355113103641
2017.91666666667,0.141248340487722,0.187396489162779
2018,0.209096484058104,0.255231426396546
2018.08333333333,0.127307964363133,0.15268640420621
2018.16666666667,0.187771365114418,0.241877627621469
2018.25,0.142506702065212,0.198088048233524
2018.33333333333,0.153186318600925,0.212711263821143
2018.41666666667,0.129322173944865,0.175255401201627
2018.5,0.155971343742663,0.202899565786958
2018.58333333333,0.140035080538644,0.17486676575381
2018.66666666667,0.111248883821202,0.133433096047593
2018.75,0.127595134502148,0.148707663615041
2018.83333333333,0.197101391508805,0.212218090182277
2018.91666666667,0.126971221590533,0.145533178456362
2019,0.162737878423133,0.179766606272494
2019.08333333333,0.210499261909275,0.218178712490948
2019.16666666667,0.395728759293154,0.419728925646621
2019.25,0.333648814946336,0.358661757186411
2019.33333333333,0.20221218621501,0.230283936787796
2019.41666666667,0.176256311218619,0.201870910816136
2019.5,0.170531946506991,0.20212687429396
2019.58333333333,0.173716960058751,0.218609618649572
2019.66666666667,0.195479346868672,0.245804866650423
2019.75,0.133942485697552,0.16663118650849
2019.83333333333,0.146317942614329,0.184060572255818
2019.91666666667,0.200213209089621,0.237657085707405
2020,0.186990267258363,0.222987141723631
2020.08333333333,0.318393504269329,0.395454106314158
2020.16666666667,0.328118824185651,0.394807531715057
2020.25,0.229523271999162,0.276627008969269
2020.33333333333,0.174527444224572,0.224960894625618
2020.41666666667,0.221538649859843,0.279746829548359
2020.5,0.429712751666492,0.50683290078088
2020.58333333333,0.313773973184914,0.361413605120122
2020.66666666667,0.251158746163507,0.280003042103042
2020.75,0.153589720207364,0.195035429007083
2020.83333333333,0.236164464339285,0.280331659737929
2020.91666666667,0.256313178169941,0.294449127790911
2021,0.26239990284632,0.325408758358663
2021.08333333333,0.180326904112943,0.214352937637578
2021.16666666667,0.277294892381013,0.287241440037436
2021.25,0.225128094242879,0.240815795132607
2021.33333333333,0.214577655273852,0.234232810899966
2021.41666666667,0.253682603247749,0.294571484400105
2021.5,0.301353908445686,0.373447927659755
2021.58333333333,0.334157219527337,0.412562460076507
2021.66666666667,0.359398267460925,0.37911542858029
2021.75,0.196435076790332,0.225551833958868
2021.83333333333,0.281859028436656,0.341068862154207
2021.91666666667,0.322620484615391,0.343465255725048
2022,0.259376743449271,0.271473249321583
2022.08333333333,0.201492949513359,0.210399569428009
2022.16666666667,0.31674078795965,0.344482444757894
2022.25,0.259587465002232,0.261935327203955
2022.33333333333,0.237434974650202,0.25042542159019
2022.41666666667,0.306936769634101,0.334204851320342
2022.5,0.267804800144128,0.298439508933295
2022.58333333333,0.283916648790615,0.326699673409834
2022.66666666667,0.204566345832591,0.223629475988875
2022.75,0.158644454428543,0.192172549445973
2022.83333333333,0.257647462503924,0.301590407590286
2022.91666666667,0.227977568802146,0.251668856940456
2023,0.156232679233041,0.17889944086535
2023.08333333333,0.219981572844847,0.245247227720532
2023.16666666667,0.251266157442679,0.289870964428395
2023.25,0.230993474078135,0.284345114144154
2023.33333333333,0.224640391238463,0.25273179739064
2023.41666666667,0.209991913556867,0.261728278358363
2023.5,0.2119228337478,0.242829571485198
2023.58333333333,0.249915952062652,0.263466010588552
2023.66666666667,0.180082379887104,0.200976571122419
2023.75,0.175942038801188,0.203908536152642
2023.83333333333,0.238108399472551,0.275921742078968
2023.91666666667,0.205237089762599,0.238636351845719
2024,0.222818438670704,0.246802860506656
2024.08333333333,0.216072580249631,0.219700261388859
2024.16666666667,0.269897932749091,0.308672409159053
2024.25,0.252094192466916,0.26630912685541
2024.33333333333,0.23000556158398,0.238827420241117
2024.41666666667,0.184418933526286,0.197800051369032
2024.5,0.211109961850579,0.225505117113359
2024.58333333333,0.205272422439548,0.20392364253252
2024.66666666667,0.235540051433918,0.23154251682265
2024.75,0.424765951609151,0.464634995805954
2024.83333333333,0.49332044278127,0.514567606187864
2024.91666666667,0.454829649858166,0.439975418297916
